id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,_source_file,motif_rejet
2023-1351421,2023-06-28,000001,Vente en l'état futur d'achèvement,1176000.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,127,,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1351482,2023-07-06,000001,Echange,40000.0,27,T,BD DIDEROT,2792,75012,75112,Paris 12e Arrondissement,75,,,75112000EW0064,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.375431,48.846317,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1351825,2023-07-13,000001,Vente en l'état futur d'achèvement,682700.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,142,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1351945,2023-06-26,000001,Echange,61200.0,12,,RUE LEONCE REYNAUD,5534,75016,75116,Paris 16e Arrondissement,75,,,75116000FP0052,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.298346,48.865912,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1352415,2023-07-21,000001,Echange,90000.0,21,,RUE MIRABEAU,6381,75016,75116,Paris 16e Arrondissement,75,,,75116000AK0001,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270959,48.84636,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1352634,2023-07-06,000001,Vente en l'état futur d'achèvement,1960200.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,146,,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1352657,2023-07-24,000001,Vente en l'état futur d'achèvement,75000.0,,,,,,75107,Paris 7e Arrondissement,75,,,75107000BM0031,,,94,,,,,,,,,,1,,Inconnu,,,,,,,,2.310451,48.850331,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1352796,2023-07-20,000001,Vente en l'état futur d'achèvement,668000.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,176,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1352840,2023-04-06,000001,Adjudication,2890000.0,9,,RUE LEON DELHOMME,5544,75015,75115,Paris 15e Arrondissement,75,,,75115000BS0095,,,,,,,,,,,,,0,,Inconnu,,,AB,terrains a bâtir,,,180,2.300843,48.838131,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1353485,2023-07-27,000001,Vente en l'état futur d'achèvement,630500.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,44,,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1353697,2023-07-24,000001,Echange,3750.0,82,,RUE D ALESIA,0143,75014,75114,Paris 14e Arrondissement,75,,,75114000CI0041,,,12,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,54,0,,,,,,2.324457,48.828921,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1353976,2023-08-02,000001,Vente en l'état futur d'achèvement,405285.0,63,,RUE DE BABYLONE,0618,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0001,,,102,28.22,,,,,,,,,1,,Inconnu,,,,,,,,2.315323,48.851437,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1354297,2023-08-29,000001,Vente en l'état futur d'achèvement,1459295.0,22,,RUE THEODORE DECK,9239,75015,75115,Paris 15e Arrondissement,75,,,75115000BK0035,,,113,,,,,,,,,,1,,Inconnu,,,,,,,,2.288184,48.837413,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1354634,2023-09-08,000001,Vente en l'état futur d'achèvement,1351000.0,22,,RUE THEODORE DECK,9239,75015,75115,Paris 15e Arrondissement,75,,,75115000BK0035,,,83,,,,,,,,,,1,,Inconnu,,,,,,,,2.288184,48.837413,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1354866,2023-09-06,000001,Echange,10000.0,13,,AV FOCH,3696,75016,75116,Paris 16e Arrondissement,75,,,75116000FC0011,,,24,6.83,,,,,,,,,1,3,Dépendance,,0,,,,,,2.291182,48.872685,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1355019,2023-09-13,000001,Vente en l'état futur d'achèvement,754700.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,550,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1355026,2023-09-06,000001,Vente en l'état futur d'achèvement,1055700.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,544,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1355139,2023-09-13,000001,Vente en l'état futur d'achèvement,550000.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,81,,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1356169,2023-04-06,000001,Adjudication,2550000.0,24,,AV DE TOURVILLE,9393,75007,75107,Paris 7e Arrondissement,75,,,75107000BX0025,,,101,,202,,,,,,,,2,4,Local industriel. commercial ou assimilé,250,0,,,,,,2.306952,48.854462,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1356225,2023-09-26,000001,Vente en l'état futur d'achèvement,483000.0,,,,,,75112,Paris 12e Arrondissement,75,,,75112000BT0059,,,1014,36.38,,,,,,,,,1,,Inconnu,,,,,,,,2.391855,48.837259,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1356232,2023-09-28,000001,Echange,309091.0,,,,,,75115,Paris 15e Arrondissement,75,,,75115000FZ0005,,202,,,,,,,,,,,0,,Inconnu,,,,,,,,2.281148,48.84786,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1356263,2023-09-25,000001,Vente en l'état futur d'achèvement,679690.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,174,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1356572,2023-09-21,000001,Vente en l'état futur d'achèvement,586040.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,89,,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1357061,2023-10-18,000001,Vente en l'état futur d'achèvement,513000.0,63,,RUE DE BABYLONE,0618,75007,75107,Paris 7e Arrondissement,75,,,75107000BF0001,,,9,,,,,,,,,,1,,Inconnu,,,,,,,,2.315323,48.851437,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1357554,2023-10-16,000001,Vente en l'état futur d'achèvement,1203440.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,107,,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1357697,2023-10-20,000001,Vente en l'état futur d'achèvement,513600.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,166,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358038,2023-10-23,000001,Vente en l'état futur d'achèvement,6076291.5,5,,PL LEON BLUM,5527,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0055,,,13,52.9,,,,,,,,,1,,Inconnu,,,,,,,,2.378967,48.857849,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358309,2023-06-08,000001,Adjudication,115000.0,59,,BD LANNES,5327,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0001,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270421,48.864693,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358408,2023-11-07,000001,Vente en l'état futur d'achèvement,462000.0,,,,,,75112,Paris 12e Arrondissement,75,,,75112000BT0059,,,1008,36.32,,,,,,,,,1,,Inconnu,,,,,,,,2.391855,48.837259,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358409,2023-11-06,000001,Vente en l'état futur d'achèvement,540900.0,22,,RUE DU NIGER,6781,75012,75112,Paris 12e Arrondissement,75,,,75112000AH0058,,,21,,,,,,,,,,1,,Inconnu,,,,,,,,2.407341,48.844272,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358885,2023-11-23,000001,Vente en l'état futur d'achèvement,1779000.0,22,,RUE THEODORE DECK,9239,75015,75115,Paris 15e Arrondissement,75,,,75115000BK0035,,,191,,,,,,,,,,1,,Inconnu,,,,,,,,2.288184,48.837413,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358900,2023-11-15,000001,Vente en l'état futur d'achèvement,1013000.0,,,,,,75112,Paris 12e Arrondissement,75,,,75112000BT0059,,,1009,,,,,,,,,,1,,Inconnu,,,,,,,,2.391855,48.837259,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1358949,2023-11-17,000001,Vente en l'état futur d'achèvement,993900.0,22,,RUE DU NIGER,6781,75012,75112,Paris 12e Arrondissement,75,,,75112000AH0058,,,15,,,,,,,,,,1,,Inconnu,,,,,,,,2.407341,48.844272,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359072,2023-11-20,000001,Echange,24000.0,67,,RUE DE PICPUS,7402,75012,75112,Paris 12e Arrondissement,75,,,75112000BZ0042,,,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.398539,48.841943,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359086,2023-11-07,000001,Echange,85000.0,15,,RUE JUSSIEU,5130,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0040,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355479,48.845572,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359098,2023-11-28,000002,Echange,270940.0,21,,RUE DE BELLECHASSE,0825,75007,75107,Paris 7e Arrondissement,75,,,75107000AM0003,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,108,0,,,,,,2.322817,48.857853,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359170,2023-11-29,000001,Vente en l'état futur d'achèvement,346000.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,365,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359473,2023-11-24,000001,Vente en l'état futur d'achèvement,765906.0,22,,RUE THEODORE DECK,9239,75015,75115,Paris 15e Arrondissement,75,,,75115000BK0035,,,98,,,,,,,,,,1,,Inconnu,,,,,,,,2.288184,48.837413,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359522,2023-11-27,000001,Vente en l'état futur d'achèvement,792000.0,1,,RUE DU SOMMET DES ALPES,9023,75015,75115,Paris 15e Arrondissement,75,,,75115000AQ0074,,,1,106.32,,,,,,,,,1,4,Local industriel. commercial ou assimilé,104,0,,,,,,2.303815,48.830391,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359674,2023-12-04,000001,Echange,20000.0,24,,AV DU PDT KENNEDY,7801,75016,75116,Paris 16e Arrondissement,75,,,75116000CG0055,,,131,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.285599,48.85647,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359720,2023-10-26,000001,Echange,30000.0,2,B,AV A-EUGENIE MILLERET DE BROU,0374,75016,75116,Paris 16e Arrondissement,75,,,75116000BU0008,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.271866,48.85347,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1359902,2023-12-08,000001,Vente en l'état futur d'achèvement,516900.0,22,,RUE DU NIGER,6781,75012,75112,Paris 12e Arrondissement,75,,,75112000AH0058,,,12,,,,,,,,,,1,,Inconnu,,,,,,,,2.407341,48.844272,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360184,2023-12-14,000001,Echange,2760.0,95,,RUE BOBILLOT,1040,75013,75113,Paris 13e Arrondissement,75,,,75113000DN0106,,900,,,,,,,,,,,0,,Inconnu,,,,,,,,2.349492,48.824445,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360185,2023-12-14,000002,Echange,5520.0,95,,RUE BOBILLOT,1040,75013,75113,Paris 13e Arrondissement,75,,,75113000DN0106,,1100,,,,,,,,,,,0,,Inconnu,,,,,,,,2.349492,48.824445,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360296,2023-12-15,000001,Vente en l'état futur d'achèvement,870000.0,,,,,,75112,Paris 12e Arrondissement,75,,,75112000BN0044,,,25,,,,,,,,,,1,,Inconnu,,,,,,,,2.398434,48.832308,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360307,2023-12-19,000001,Echange,1000.0,33,,RUE DE L ABBE GREGOIRE,0010,75006,75106,Paris 6e Arrondissement,75,,,75106000BF0008,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325686,48.847686,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360357,2023-12-11,000001,Echange,160000.0,80,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000BL0024,,,55,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.379628,48.860258,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360358,2023-12-11,000002,Echange,46000.0,80,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000BL0024,,,70,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,293,0,,,,,,2.379628,48.860258,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360699,2023-12-14,000001,Echange,766133.0,14,,RUE CAMPAGNE PREMIERE,1471,75014,75114,Paris 14e Arrondissement,75,,,75114000AE0052,,11,,,,,,,,,,,0,,Inconnu,,,,,,,,2.331596,48.839961,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360700,2023-12-14,000002,Echange,1201701.0,14,,RUE CAMPAGNE PREMIERE,1471,75014,75114,Paris 14e Arrondissement,75,,,75114000AE0052,,6,,,,,,,,,,,0,,Inconnu,,,,,,,,2.331596,48.839961,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1360981,2023-12-26,000001,Vente en l'état futur d'achèvement,496700.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BX0060,,,152,,,,,,,,,,1,,Inconnu,,,,,,,,2.384077,48.826936,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361167,2023-12-20,000001,Vente en l'état futur d'achèvement,1180000.0,,,,,,75113,Paris 13e Arrondissement,75,,,75113000BR0070,,,121,112.8,,,,,,,,,1,,Inconnu,,,,,,,,2.373369,48.833202,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361307,2023-12-06,000001,Echange,1600.0,101,,AV DE LA BOURDONNAIS,5202,75007,75107,Paris 7e Arrondissement,75,,,75107000BW0087,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.30403,48.855524,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361364,2023-12-29,000001,Vente en l'état futur d'achèvement,472000.0,,,,,,75112,Paris 12e Arrondissement,75,,,75112000BT0059,,,1011,36.37,,,,,,,,,1,,Inconnu,,,,,,,,2.391855,48.837259,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361402,2023-04-20,000001,Adjudication,54000.0,17,,RUE DE CHAILLOT,1680,75016,75116,Paris 16e Arrondissement,75,,,75116000FO0011,,,35,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,22,0,,,,,,2.296339,48.867044,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361418,2023-04-20,000001,Adjudication,9350.0,24,,RUE DU MOULIN DE LA POINTE,6589,75013,75113,Paris 13e Arrondissement,75,,,75113000DV0234,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35638,48.823485,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361432,2023-10-19,000001,Adjudication,30001.0,65,,RUE NOTRE-DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AS0037,,,848,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.331464,48.84361,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361445,2023-11-30,000001,Adjudication,328000.0,62,,BD DE L HOPITAL,4649,75013,75113,Paris 13e Arrondissement,75,,,75113000AL0030,,,125,,126,,5,,,,,,3,4,Local industriel. commercial ou assimilé,70,0,,,,,,2.359846,48.838166,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2023-1361448,2023-12-21,000001,Adjudication,35000.0,3,,RUE DE L ARRIVEE,0469,75015,75115,Paris 15e Arrondissement,75,,,75115000CQ0001,,,30166,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.322946,48.843046,dvf_2023_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
